family,setting,frame,outcome,r_rmse,r_rmse_mcse,python_rmse,python_rmse_mcse,difference,relative_difference,combined_mcse,standardized_difference,within_three_mcse,n_r,n_python
time_series,NN=200;a=0.2;I=0,outcome,gsynth,0.0900498188616458,0.0054277225238558,0.08741217400316179,0.004791911375701182,-0.0026376448584840145,-0.02929095129593254,0.007240344358422877,-0.36429826095433915,True,200,200
time_series,NN=200;a=0.2;I=0,outcome,ife,0.105845067033789,0.00642125798338094,0.10136841944963922,0.006034826955816844,-0.004476647584149784,-0.04229434313382503,0.008812019659294176,-0.5080160686464418,True,200,200
time_series,NN=200;a=0.2;I=0,u-balance,fe,0.0842496536187678,0.00443196414422247,0.08428499580658914,0.004758417823017895,3.534218782134946e-05,0.00041949356826170365,0.00650267993630995,0.0054350188180113555,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,MCPanel,4.0724020135038,0.0418304770192874,4.164739404526585,0.043335591039646404,0.09233739102278449,0.022673938063236428,0.060230907833243,1.5330566040683364,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,VAR,1.74046839138113,0.0334169416766807,1.7541739102044094,0.03483517168689732,0.013705518823279306,0.00787461518471096,0.04827195021415949,0.2839230394147013,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,arima,0.668683198746987,0.0269458842480837,0.6728017634220138,0.033516551798641804,0.0041185646750268035,0.0061592166256672545,0.043005115072304645,0.09576918159856675,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,fe,1.8837514815548,0.0377801822517769,1.9685269545992357,0.03982607206725471,0.08477547304443567,0.04500353357358168,0.05489497415322868,1.5443212124993695,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,gsynth,1.68796884527755,0.0407102593071281,1.7543588810755661,0.04140842072622208,0.06639003579801606,0.03933131584967117,0.058068774051924225,1.1433001106352114,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance,ife,1.70023770417269,0.0420937752018935,1.7625002942399401,0.04232673797316825,0.06226259006725021,0.036619932562633205,0.05969454462676457,1.0430197676612183,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),MCPanel,4.09498772786845,0.0420447272127728,4.190122691005412,0.043466819067816735,0.09513496313696201,0.023232050853173692,0.060474155192700246,1.5731507589285947,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),VAR,1.75615574551318,0.0342336993628528,1.776857440745667,0.036746555413886044,0.020701695232486994,0.011788074768071092,0.050222061953408344,0.41220321164217083,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),arima,0.678105601842977,0.0272175446337433,0.6895364961269274,0.03539901268229755,0.011430894283950388,0.016857100506002518,0.044652937582775803,0.2559942279891499,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),fe,1.92715970980794,0.0430096280550576,2.051391782306391,0.046066069193247745,0.12423207249845092,0.06446381784871988,0.06302309764167012,1.9712149536793024,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),gsynth,1.70132447406188,0.0434608682466069,1.7961494856808484,0.045565888895224047,0.09482501161896839,0.05573599455286472,0.06296901856914101,1.5058994688768887,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (individual),ife,1.71672156065284,0.0449099170269957,1.8073019919926194,0.04643053479079841,0.09058043133977933,0.05276361258335518,0.0645964024410894,1.402251950832507,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),MCPanel,4.75867851312297,0.0459819124922659,4.879309584445318,0.04800856343790839,0.1206310713223484,0.025349699709632634,0.06647675112261484,1.81463548210783,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),VAR,1.84739197722584,0.0284583183711821,1.9531584131647917,0.031568310438339374,0.10576643593895163,0.0572517566617222,0.04250216592653752,2.4884952009684085,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),arima,0.528351390264679,0.024125039748082,0.6506412190238079,0.028999586337904136,0.12228982875912886,0.23145548779169,0.037722586743436516,3.2418198038978994,False,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),fe,1.92720554410041,0.0430196195635329,2.0514603749396345,0.04607898773731548,0.12425483083922462,0.06447409370505151,0.06303935896157871,1.971067486821298,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),gsynth,1.850837598379,0.0584687301935423,1.8903659096505374,0.05500892931730545,0.03952831127153744,0.02135698524071324,0.080278108566916,0.49239215991976854,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual individual),ife,1.90355230847924,0.0616833214384025,1.936778480895209,0.05775265405198232,0.033226172415969035,0.017454824996384594,0.0844997112049576,0.39321048489003185,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),MCPanel,4.74199260782482,0.0457109729009326,4.863026388931908,0.047804064725912775,0.12103378110708807,0.025523823235693948,0.06614167859881584,1.8299169853432626,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),VAR,1.831429311909,0.0283250175980478,1.9362090362449038,0.03166285849776249,0.10477972433590388,0.05721199483625507,0.04248344654308367,2.4663659110059206,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),arima,0.533457796929883,0.0241379815948956,0.6536420052492743,0.028926948965631163,0.12018420831939125,0.22529281418523928,0.03767506512185146,3.190019922478771,False,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),fe,1.88375213139404,0.0377888631354274,1.9684956069711834,0.03983692560308741,0.08474347557714346,0.04498653202023476,0.054908822775342626,1.5433489791589265,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),gsynth,1.9002345313269,0.0605727062237492,1.9389598822252128,0.05667017542132766,0.03872535089831275,0.020379248066432896,0.08294915021597675,0.4668565114589191,True,200,200
time_series,NN=200;a=0.2;I=1,aug-d-balance (residual),ife,1.94267937170274,0.0629482119350453,1.974729182804996,0.05862786261004264,0.03204981110225602,0.016497735843133327,0.08602153021215918,0.37257894649409257,True,200,200
time_series,NN=200;a=0.2;I=1,d-balance,fe,1.88375148154662,0.0377801822506302,1.9685269545992359,0.03982607206725472,0.08477547305261579,0.045003533578119564,0.05489497415243949,1.5443212126705854,True,200,200
time_series,NN=200;a=0.2;I=1,outcome,MCPanel,4.78963656598853,0.0461660603284717,4.911036307581407,0.048229381152085485,0.12139974159287714,0.025346336808713905,0.06676360035652082,1.8183522300264923,True,200,200
time_series,NN=200;a=0.2;I=1,outcome,VAR,1.93434103382865,0.0288660612693707,2.0314490394077045,0.031927329805608015,0.09710800557905452,0.0502021121822806,0.04304188520177908,2.2561280744050842,True,200,200
time_series,NN=200;a=0.2;I=1,outcome,arima,0.5731116202105,0.0248904731514887,0.6273190004696142,0.0280887643029588,0.0542073802591142,0.0945843328725462,0.03753017897335626,1.4443677526184344,True,200,200
time_series,NN=200;a=0.2;I=1,outcome,fe,7.921205762306,0.0594632208821504,8.055381597142631,0.06447234204802603,0.13417583483663087,0.01693881447634179,0.08770722619509223,1.5298150523900487,True,200,200
time_series,NN=200;a=0.2;I=1,outcome,gsynth,1.95318515551936,0.0625586569418067,1.9923138781285723,0.05857687620234398,0.039128722609212296,0.020033288958110993,0.08570201855258365,0.4565671062368774,True,200,200
time_series,NN=200;a=0.2;I=1,outcome,ife,1.97849059103121,0.0639778914598869,2.014020010987321,0.05980898912810118,0.03552941995611114,0.01795784125391915,0.08758016771038062,0.40567882986481135,True,200,200
time_series,NN=200;a=0.2;I=1,u-balance,fe,2.90341381391564,0.0475337649650477,3.038492189254152,0.05034930697456055,0.1350783753385123,0.04652398314394638,0.06924241131395503,1.9508040343373885,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,MCPanel,0.295342248553653,0.0134389574292399,0.29443963547876295,0.015911355089668157,-0.0009026130748900352,-0.0030561596903602604,0.020827308937412702,-0.04333795967604077,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,VAR,0.380981269668979,0.0184340485152025,0.3814668826010812,0.019031907214035717,0.00048561293210219736,0.0012746372873504491,0.026495804136966748,0.0183279182466734,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,arima,0.29826605797828,0.0161951590109079,0.2965147746706453,0.01627271348609317,-0.0017512833076346879,-0.005871547434881839,0.022958318309254926,-0.07628099253806028,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,fe,0.289263746118562,0.0132824241354271,0.2773137431547791,0.01566257763163373,-0.011950002963782902,-0.04131178941064012,0.02053628810131786,-0.5818969282484912,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,gsynth,0.312066038791401,0.0150504363993492,0.2914026424603288,0.016864756933042423,-0.02066339633107217,-0.06621481918089946,0.02260388599824061,-0.9141523865710756,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance,ife,0.32061449865897,0.0152852706044547,0.29522120506065086,0.017228004353388813,-0.025393293598319155,-0.07920195033141467,0.02303136191048612,-1.1025528449864552,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),MCPanel,0.296387925067388,0.0134677106579158,0.2943872164614211,0.016270548104484046,-0.0020007086059669055,-0.006750304033175495,0.021121315441649656,-0.09472462127153584,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),VAR,0.370222356551521,0.0175765098241223,0.3707566533304449,0.018647114420816326,0.0005342967789238595,0.0014431780508898184,0.025625155098466895,0.02085047980668907,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),arima,0.298612474713545,0.016674762646526,0.2938436536197145,0.01643809733726101,-0.004768821093830533,-0.01596993259710667,0.023414925867643616,-0.2036658634234851,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),fe,0.306438565092312,0.0147168856715767,0.28755289183751526,0.016595027177267532,-0.01888567325479673,-0.06162955778463322,0.022180659387955704,-0.8514477827044141,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),gsynth,0.324112404839027,0.0160477484300548,0.29788837282453856,0.017348291256050332,-0.02622403201448842,-0.08091030032470616,0.02363246578711326,-1.1096612706740208,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (individual),ife,0.332488890066024,0.0162113779088217,0.30203035873151096,0.017675872983943033,-0.03045853133451304,-0.091607666435004,0.02398427108434024,-1.269937753263636,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),MCPanel,0.309775806708813,0.0144910624762776,0.31864109283670655,0.016585370661364396,0.008865286127893557,0.02861839412858623,0.022024200590855223,0.4025247632177195,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),VAR,0.293754492513355,0.0137583732259417,0.29115477285056923,0.015278155691835937,-0.002599719662785771,-0.008849974141817013,0.020560031010878565,-0.12644531817146712,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),arima,0.292626118691277,0.0161501391654085,0.2935008478603665,0.015637236118683808,0.0008747291690894832,0.002989238188995459,0.02247999440599421,0.038911449588983876,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),fe,0.306485975439698,0.0147200445045909,0.2875936901808494,0.016598525233205264,-0.018892285258848618,-0.06164159789610252,0.02218537243623574,-0.8515649360022252,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),gsynth,0.380553434547463,0.0183259324372979,0.3676564924029774,0.020800731606116746,-0.012896942144485612,-0.0338899638622946,0.027722017153268472,-0.4652237993065754,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual individual),ife,0.397791466509042,0.0189944956318372,0.38278061074143255,0.021463618195072066,-0.015010855767609466,-0.03773548965075212,0.028661433500990686,-0.5237301116530202,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),MCPanel,0.309240631016715,0.0144830671757669,0.3181347330870859,0.016591635330019644,0.00889410207037089,0.02876110439022532,0.022023659953380424,0.40384305284398153,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),VAR,0.295900071851544,0.0139367286956844,0.28835435620111177,0.01506278087461484,-0.0075457156504322165,-0.025500891578755604,0.020521203044991675,-0.36770337654613255,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),arima,0.292018043583695,0.0159496822934196,0.2924308338806068,0.015785770782111488,0.00041279029691182467,0.0014135780510203826,0.02244065338724315,0.018394753922204594,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),fe,0.289267420699646,0.0132829985215937,0.2773210979428399,0.015662496570943832,-0.011946322756806127,-0.04129854211688191,0.02053659778443079,-0.5817089511225114,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),gsynth,0.386099757002045,0.0183669429446828,0.37458738540910025,0.021196542941057814,-0.01151237159294477,-0.0298170910086426,0.02804706804258408,-0.41046613412373256,True,200,200
time_series,NN=200;a=0.9;I=0,aug-d-balance (residual),ife,0.403142473140866,0.0190862750038455,0.3896804231960238,0.021891524595916804,-0.01346204994484218,-0.033392785036912426,0.029043497424656832,-0.463513389865141,True,200,200
time_series,NN=200;a=0.9;I=0,d-balance,fe,0.289263746121533,0.0132824241352909,0.2773137431547791,0.01566257763163373,-0.011950002966753914,-0.04131178942048676,0.02053628810122977,-0.5818969283956585,True,200,200
time_series,NN=200;a=0.9;I=0,outcome,MCPanel,0.310529972949161,0.014559397694299,0.3193960768439371,0.0165838558971394,0.0088661038947761,0.028551523740439802,0.022068084140628164,0.40176137802797635,True,200,200
time_series,NN=200;a=0.9;I=0,outcome,VAR,0.284340153798619,0.0131776852452444,0.291142515013412,0.014530256524502818,0.006802361214792996,0.023923322555458343,0.019615803401609344,0.3467796386170402,True,200,200
time_series,NN=200;a=0.9;I=0,outcome,arima,0.292145429841985,0.0162226874169331,0.29070673989568047,0.01448976425472354,-0.0014386899463045277,-0.00492456769589955,0.021751525353063943,-0.06614202557991512,True,200,200
time_series,NN=200;a=0.9;I=0,outcome,fe,0.355635616826664,0.0171959503504381,0.3750514656048859,0.017945976316324292,0.01941584877822189,0.05459478145487641,0.024854753557434533,0.7811724519157116,True,200,200
time_series,NN=200;a=0.9;I=0,outcome,gsynth,0.397073366518924,0.0185083444930926,0.3859824469179935,0.021264428603226738,-0.011090919600930504,-0.02793166335522009,0.028191040060570993,-0.3934200220034686,True,200,200
time_series,NN=200;a=0.9;I=0,outcome,ife,0.411478875713277,0.019067214025045,0.3986267211039858,0.021871701701103623,-0.012852154609291233,-0.03123405688083671,0.029016029810760326,-0.4429329130522581,True,200,200
time_series,NN=200;a=0.9;I=0,u-balance,fe,0.298972356480754,0.0139107232257206,0.307593554411136,0.01693890705588695,0.008621197930382019,0.028836103885534307,0.02191882279937906,0.39332394852091457,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,MCPanel,30.2519057726399,0.314080966228363,30.95742642809296,0.31074416921553294,0.7055206554530571,0.023321527600787928,0.4418243905087109,1.5968350109434422,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,VAR,5.50217734036548,0.104574566314138,5.6095353942378585,0.10016564908899099,0.10735805387237818,0.01951192177772426,0.14480675805088977,0.7413884221801933,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,arima,1.55927084554337,0.0833110456476739,1.5720227149226822,0.07911956091205366,0.012751869379312275,0.008178097740850496,0.11489401745010475,0.1109881059285794,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,fe,8.14843063968694,0.184434899625601,8.938306931945156,0.1930089558215223,0.7898762922582172,0.09693600242617566,0.2669619621354695,2.9587596897321102,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,gsynth,8.26299211743645,0.176910487453791,8.852961028993295,0.175514829560687,0.5899689115568449,0.07139894401108053,0.24920428561093197,2.3674107775093756,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance,ife,8.40631439832694,0.178638131812514,8.991588861291671,0.17745504587228256,0.5852744629647315,0.06962319456921756,0.25179729038057386,2.3243874550045014,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),MCPanel,30.3029871183187,0.31443543496119,31.008344035707406,0.3104935531976109,0.7053569173887055,0.02327681144550613,0.441900316062922,1.5961901174297193,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),VAR,5.51310188635424,0.107033342646175,5.630746096293671,0.10217671602454773,0.11764420993943148,0.02133902336008313,0.1479737062304468,0.795034556721978,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),arima,1.57878705686877,0.085171983511616,1.5898001230351237,0.07962778879164965,0.011013066166353669,0.0069756501476494455,0.11659696189502776,0.09445414346446464,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),fe,8.92241332724122,0.226799982302945,9.77908815244419,0.23391868086413992,0.8566748252029708,0.09601380184747077,0.3258161770536195,2.629319492205533,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),gsynth,8.38439556824958,0.194605825001039,8.884165048020435,0.18978612991261887,0.49976947977085473,0.05960709698185103,0.27182752294707846,1.838553632658286,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (individual),ife,8.60189853847785,0.198109604929699,9.072759241248495,0.19309843862801104,0.4708607027706453,0.05473916027542061,0.27664855424523216,1.7020175798687018,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),MCPanel,31.6080774228128,0.319463326933849,32.32608252683198,0.31632059413481595,0.7180051040191806,0.022715873996846384,0.4495726143010117,1.597083721693154,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),VAR,5.75666432042006,0.103996528204502,5.948215161588132,0.09933019759832738,0.19155084116807153,0.03327462407154812,0.14381156432468337,1.3319571487005537,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),arima,1.586774968528,0.0913190600832923,1.576504423483718,0.07330070678045555,-0.010270545044281931,-0.006472590788225999,0.11709895110123861,-0.08770825825247973,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),fe,8.92205627964653,0.226821931402687,9.778548706802342,0.23393673145505786,0.8564924271558123,0.09599720068003702,0.3258444151571745,2.6285318615716466,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),gsynth,10.8060494916054,0.236770857989902,11.166497824963157,0.24990191032765827,0.3604483333577573,0.03335616162389122,0.3442548532391189,1.0470392209907071,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual individual),ife,11.4201392084345,0.251917182377878,11.82910833496415,0.2669420249048753,0.4089691265296498,0.035811220779830774,0.36704265615528137,1.114227787073966,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),MCPanel,31.4487639689468,0.318992937257669,32.158947472514505,0.31554762895521526,0.7101835035677055,0.022582238979851683,0.44869455106958156,1.5827771963684343,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),VAR,5.73898673673453,0.104285990983711,5.925754023844514,0.09927918040461026,0.18676728710998436,0.03254359971151537,0.1439858450586925,1.2971225541917193,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),arima,1.58996737921696,0.0915951540831951,1.5753255754453268,0.07317481965976032,-0.014641803771633155,-0.009208870548554316,0.11723577305482613,-0.12489194543704517,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),fe,8.14658358476689,0.184459437121435,8.936546316531425,0.19302691664803698,0.7899627317645344,0.09696859101055165,0.26699189967825776,2.9587516801689104,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),gsynth,11.3075054681895,0.249507029299877,11.699526875060581,0.2634539746697757,0.39202140687108056,0.034669132637072164,0.3628522487726272,1.0803885278294956,True,200,200
time_series,NN=200;a=0.9;I=1,aug-d-balance (residual),ife,11.7492844509237,0.258150301588903,12.172106654120833,0.2726634232457725,0.4228222031971338,0.03598705988975291,0.37548225069441676,1.1260777371371524,True,200,200
time_series,NN=200;a=0.9;I=1,d-balance,fe,8.14843063964592,0.184434899624341,8.938306931945156,0.1930089558215222,0.7898762922992368,0.09693600243169768,0.26696196213459894,2.9587596898954125,True,200,200
time_series,NN=200;a=0.9;I=1,outcome,MCPanel,31.7702052079174,0.320331972440823,32.48814826396391,0.31723131204866295,0.7179430560465079,0.02259799870186518,0.4508306532523541,1.5924894433578736,True,200,200
time_series,NN=200;a=0.9;I=1,outcome,VAR,5.85462572941838,0.103696327527557,6.043692769644913,0.09958363787878599,0.18906704022653287,0.032293616870589514,0.14377005695163217,1.3150654888461213,True,200,200
time_series,NN=200;a=0.9;I=1,outcome,arima,1.59153559789212,0.0923739781194128,1.574029397450143,0.07276686540005582,-0.017506200441977038,-0.010999565743400778,0.11759238297507027,-0.14887189118098215,True,200,200
time_series,NN=200;a=0.9;I=1,outcome,fe,63.0480351757966,0.438777388664393,63.703245858757995,0.46452650745778157,0.6552106829613962,0.010392245866734382,0.6389917628061165,1.0253820488765844,True,200,200
time_series,NN=200;a=0.9;I=1,outcome,gsynth,11.6845287110186,0.259499374840584,12.078887368260466,0.27275604241499657,0.3943586572418649,0.033750497516427995,0.3764781324546558,1.0474941922141061,True,200,200
time_series,NN=200;a=0.9;I=1,outcome,ife,11.9852579092914,0.263642584703451,12.412539203171946,0.2774965796009692,0.4272812938805455,0.035650571486601196,0.3827685516854191,1.116291534398859,True,200,200
time_series,NN=200;a=0.9;I=1,u-balance,fe,11.1358359639416,0.239569322985956,12.078284814721085,0.26790942330545026,0.9424488507794848,0.08463207017696577,0.35940077853533964,2.6222782672320073,True,200,200
weak_factor,NN=200;a=0,aug-d-balance,MCPanel,0.061989134581469,0.0026774219196461,0.06755982649587342,0.003404709285472454,0.005570691914404416,0.089865618418711,0.004331354690438519,1.286131548335614,True,200,200
weak_factor,NN=200;a=0,aug-d-balance,VAR,0.0935053857026432,0.00465554472686748,0.09724591525262802,0.004821900801445201,0.003740529549984814,0.04000335939878463,0.006702598305347074,0.5580715686035913,True,200,200
weak_factor,NN=200;a=0,aug-d-balance,fe,0.0660381734074871,0.00293640679655292,0.07224255296115287,0.0036068028895092762,0.006204379553665762,0.09395141072999966,0.004650968926859719,1.3339972060090473,True,200,200
weak_factor,NN=200;a=0,aug-d-balance,gsynth,0.0601254264722686,0.00269036906484082,0.06303568373681138,0.003304833380015167,0.002910257264542783,0.0484031038995635,0.004261456250475293,0.6829255290883706,True,200,200
weak_factor,NN=200;a=0,aug-d-balance,ife,0.059901249460317,0.00270971034886192,0.06251961403022462,0.003281474054404963,0.002618364569907612,0.043711351490960296,0.004255655313164159,0.6152670686951874,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (individual),MCPanel,0.0602026175826621,0.00262693394237922,0.06514017670828089,0.0031097518196106354,0.004937559125618787,0.08201568841818545,0.004070790871218477,1.212923798303809,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (individual),VAR,0.0895563071778166,0.0043889914620346,0.0924154720599056,0.004468525585274571,0.0028591648820890103,0.03192589078524706,0.006263462856923961,0.45648309048856883,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (individual),fe,0.0626579968232655,0.00269922492466804,0.06812826461013921,0.0032640019717882504,0.005470267786873706,0.08730358556312072,0.004235507533435252,1.291525925450778,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (individual),gsynth,0.0585561459226021,0.00287215991236205,0.06047080046360522,0.0029719505504292995,0.001914654541003119,0.03269775547615201,0.004133012537650545,0.46325882720199174,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (individual),ife,0.0583679255959405,0.00291317562237279,0.06002750643192934,0.0029478024753437832,0.0016595808359888414,0.02843309607193348,0.004144409685399119,0.4004384126973728,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (residual individual),MCPanel,0.0699972521283131,0.00324381324399634,0.07456267236080918,0.003475889638997125,0.0045654202324960785,0.0652228493788175,0.004754380416459501,0.960255560680578,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (residual individual),VAR,0.0992230269887672,0.00512584211014416,0.10071969416449293,0.004864049850208164,0.0014966671757257327,0.0150838693511655,0.00706634546872973,0.21180215181225473,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (residual individual),fe,0.0626501826208568,0.00269920235510558,0.06811824476511037,0.0032632910475603677,0.005468062144253577,0.08727926903812745,0.004234945314274454,1.2911765650958318,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (residual individual),gsynth,0.0569946834234534,0.0029591480519374,0.055371403310157566,0.002781661841143383,-0.0016232801132958358,-0.028481255018741863,0.0040613051832825995,-0.3996941968256125,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (residual individual),ife,0.0570477295112831,0.00303637963664797,0.055124022035756386,0.002783722771023113,-0.001923707475526712,-0.033721017330693846,0.004119309864985039,-0.4669975162292625,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (residual),MCPanel,0.0677185833273876,0.00304182487352199,0.0737722058433996,0.0034166505050680866,0.006053622516011992,0.0893938150883276,0.004574516284259909,1.3233360949749862,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (residual),VAR,0.0997505590627044,0.00508661957587923,0.10300905590685007,0.0050062313751376205,0.0032584968441456696,0.03266645194537045,0.007136949718971692,0.4565671571825451,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (residual),fe,0.0659996458131436,0.00293350645781387,0.07220302011246348,0.0036045808517099448,0.006203374299319872,0.09399102408644276,0.004647414685021089,1.3348011141148517,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (residual),gsynth,0.057410103361843,0.00291427493586447,0.05540868603770604,0.0028389725747446602,-0.0020014173241369587,-0.03486176137887219,0.004068508778650992,-0.491928967841769,True,200,200
weak_factor,NN=200;a=0,aug-d-balance (residual),ife,0.0573823290014445,0.00300537512912472,0.055092762582650986,0.002851239816869998,-0.0022895664187935136,-0.039900200264368454,0.004142686104457624,-0.552676780490293,True,200,200
weak_factor,NN=200;a=0,d-balance,fe,0.0660381734074998,0.00293640679655134,0.07224255296115287,0.0036068028895092745,0.006204379553653064,0.09395141072978931,0.00465096892685872,1.3339972060066034,True,200,200
weak_factor,NN=200;a=0,outcome,MCPanel,0.0740777511868301,0.003440244529473,0.07872587804520334,0.003664215118150303,0.004648126858373236,0.06274659778278477,0.005026107326216795,0.9247965784829213,True,200,200
weak_factor,NN=200;a=0,outcome,VAR,0.119766206855263,0.00607388934736149,0.11880243611221787,0.0058943466473718835,-0.0009637707430451281,-0.0080471008337923,0.008463773047723784,-0.11387010705637021,True,200,200
weak_factor,NN=200;a=0,outcome,fe,0.149545343563165,0.00738219460659612,0.14964945171569602,0.0073347865285411,0.00010410815253100725,0.0006961644545424045,0.010406531152546694,0.010004116742160505,True,200,200
weak_factor,NN=200;a=0,outcome,gsynth,0.0571448567508572,0.00293669915768382,0.05517111988019252,0.002842618183334578,-0.001973736870664676,-0.03453918660203955,0.004087135926167031,-0.48291441887905895,True,200,200
weak_factor,NN=200;a=0,outcome,ife,0.0571917221149923,0.00302437240008951,0.05493588670093204,0.002858674336034651,-0.002255835414060263,-0.039443390243164504,0.0041615919278476035,-0.5420606953231458,True,200,200
weak_factor,NN=200;a=0,u-balance,fe,0.078536959743601,0.00371576588781943,0.0833915430568681,0.003906471900743914,0.004854583313267102,0.061812722686437345,0.005391422710601005,0.9004271365555644,True,200,200
weak_factor,NN=200;a=1,aug-d-balance,MCPanel,1.39580356331456,0.0125903205399524,1.387619105975302,0.01164563304832745,-0.008184457339257989,-0.00586361688303953,0.017150420997603638,-0.4772161185082029,True,200,200
weak_factor,NN=200;a=1,aug-d-balance,VAR,1.00660441746816,0.0180816853157934,1.0417461840118343,0.015725665134404265,0.03514176654367418,0.03491119841502757,0.02396338640048181,1.4664774817872825,True,200,200
